order_id,customer_id,order_date,total_amount
1614,260,10-12-2021,495.5761943
1615,212,05-02-2017,315.652279
1616,254,25-03-2017,453.7145629
1617,220,26-12-2017,245.3107911
1618,214,09-08-2017,53.21697856
1619,222,08-05-2024,381.9516149
1620,295,15-01-2019,96.65197158
1621,402,31-12-2017,323.2736819
1622,421,21-10-2018,34.11157583
1623,378,17-07-2018,125.8516927
1624,85,11-02-2017,255.0853976
1625,298,12-07-2020,121.585795
1626,268,07-11-2021,174.8273407
1627,249,26-03-2022,308.6443432
1628,157,04-05-2020,56.00548792
1629,274,19-11-2021,42.95465061
1630,198,11-09-2021,445.6470122
1631,52,06-01-2019,252.6940422
1632,152,21-04-2018,260.3138431
1633,101,26-02-2023,224.5435509
1634,47,30-05-2022,146.80233
1635,357,09-01-2024,378.2768292
1636,225,12-05-2018,122.8002736
1637,296,03-05-2022,491.6618138
1638,497,16-05-2018,440.0647479
1639,251,04-09-2019,438.9360555
1640,221,05-02-2023,82.77840472
1641,490,26-02-2017,243.6860005
1642,465,19-09-2021,432.4753258
1643,341,29-04-2019,284.1205055
1644,437,10-11-2019,468.3353987
1645,234,29-04-2017,204.5260201
1646,181,15-10-2021,422.8290977
1647,314,14-08-2024,460.689862
1648,68,13-05-2023,426.9221479
1649,251,29-01-2023,415.5363204
1650,438,18-08-2024,42.03868332
1651,143,14-09-2021,83.14642155
1652,299,28-04-2019,364.8955004
1653,93,29-04-2024,440.1093417
1654,483,30-12-2021,373.9926762
1655,189,13-09-2023,451.1982671
1656,439,10-01-2022,444.2488352
1657,24,15-10-2020,316.8282868
1658,19,12-01-2020,198.7135431
1659,259,24-03-2021,292.5901626
1660,278,31-07-2022,171.4993655
1661,54,01-10-2022,47.64865225
1662,470,19-04-2019,411.2626777
1663,367,17-03-2020,168.8441586
1664,132,10-08-2024,71.95043228
1665,484,22-02-2021,244.2587504
1666,163,07-07-2022,229.7020735
1667,268,27-08-2022,484.8318275
1668,230,18-06-2023,217.6632717
1669,73,06-03-2018,153.2466513
1670,217,19-01-2024,300.6774941
1671,91,09-10-2019,296.7456011
1672,470,20-05-2021,26.0455631
1673,394,04-02-2018,116.3780357
1674,394,28-12-2020,115.1332099
1675,475,14-02-2021,155.0616802
1676,135,13-09-2020,419.9454372
1677,447,22-06-2018,361.830086
1678,7,17-08-2021,243.1620883
1679,45,02-09-2021,115.1249711
1680,103,28-02-2019,179.3360144
1681,497,09-06-2024,393.5949547
1682,341,14-10-2018,263.7410419
1683,118,11-10-2022,141.2487239
1684,475,28-02-2022,90.97318623
1685,190,10-10-2022,118.904705
1686,160,28-03-2019,329.0422382
1687,290,23-11-2021,186.1521567
1688,417,14-04-2021,249.3840312
1689,128,02-10-2023,427.0400411
1690,324,26-12-2019,174.110349
1691,499,02-11-2020,341.1712536
1692,62,15-06-2023,35.66441837
1693,308,27-08-2019,486.2728975
1694,336,29-09-2024,46.46976062
1695,64,29-11-2017,124.5919461
1696,304,30-03-2020,163.8223022
1697,402,14-10-2023,250.706921
1698,420,24-05-2021,142.3858294
1699,203,03-05-2019,92.58409162
1700,35,01-06-2023,28.52833821
1701,383,11-11-2024,257.515036
1702,400,09-07-2020,149.4540772
1703,61,30-06-2019,364.40478
1704,360,14-03-2023,246.8490987
1705,492,14-02-2022,479.0442769
1706,275,24-08-2024,113.6271209
1707,457,19-10-2023,258.6824476
1708,283,20-12-2020,457.3322208
1709,401,04-01-2021,43.39311985
1710,415,28-09-2021,379.4925084
1711,248,18-02-2020,348.1982615
1712,242,12-12-2023,39.86007636
1713,327,16-07-2024,246.064179
1714,129,01-12-2018,472.5992369
1715,1,02-06-2018,146.2991058
1716,296,22-09-2020,474.9093418
1717,37,21-04-2018,53.32410449
1718,198,20-01-2017,80.98440155
1719,110,03-03-2018,120.3135058
1720,185,24-01-2018,483.3475885
1721,196,02-12-2021,43.7119482
1722,135,23-11-2022,320.7203051
1723,486,29-10-2019,248.8254492
1724,37,03-11-2021,53.54341351
1725,432,05-06-2024,412.7866901
1726,459,26-11-2019,117.8605929
1727,270,10-01-2018,359.4836652
1728,482,14-06-2018,271.1448712
1729,74,03-02-2024,260.9966148
1730,455,25-07-2019,52.45484662
1731,57,15-07-2019,419.088282
1732,326,04-03-2018,292.5312571
1733,142,08-07-2019,438.8508485
1734,384,29-07-2023,463.6684912
1735,475,16-01-2017,361.4707327
1736,413,01-08-2017,262.8516431
1737,161,12-03-2020,82.43213846
1738,344,09-04-2020,100.6131139
1739,176,26-05-2020,307.8204
1740,258,21-01-2024,274.7635026
1741,264,10-05-2023,407.0268131
1742,155,18-06-2019,104.7822795
1743,335,17-11-2019,154.6684036
1744,209,24-03-2017,412.8850215
1745,251,17-12-2023,317.4429399
1746,38,11-10-2024,258.0747266
1747,114,22-06-2017,151.1378687
1748,273,01-04-2021,378.8999309
1749,216,21-12-2022,310.3643218
1750,422,15-10-2020,313.7556179
1751,311,09-11-2018,462.1031635
1752,215,15-03-2018,45.23417288
1753,124,29-11-2020,243.7178432
1754,293,13-04-2023,122.3117717
1755,254,08-09-2024,272.8853101
1756,418,26-10-2018,186.1901243
1757,83,06-01-2024,477.9557208
1758,257,20-09-2017,277.9086261
1759,79,27-09-2019,357.2284787
1760,407,29-04-2019,368.7676075
1761,179,01-02-2024,124.2339642
1762,431,07-12-2016,485.8209315
1763,311,09-05-2019,36.43829581
1764,367,02-08-2017,473.5333736
1765,393,15-06-2023,294.836108
1766,274,06-01-2023,482.4099624
1767,356,12-06-2022,230.4731013
1768,378,05-11-2019,251.4293385
1769,131,29-12-2018,80.73498999
1770,410,13-12-2017,219.2736553
1771,252,02-12-2019,176.7059493
1772,487,03-08-2020,30.39917734
1773,461,29-04-2022,118.5383275
1774,122,26-09-2019,29.05054031
1775,19,25-03-2020,71.78180002
1776,196,15-02-2019,386.4485573
1777,417,01-07-2017,277.5845683
1778,335,18-03-2018,210.1710516
1779,175,30-06-2021,180.0160132
1780,220,20-05-2020,229.3483697
1781,267,24-05-2021,20.05840758
1782,471,06-09-2019,195.89049
1783,74,24-02-2019,215.2288964
1784,221,17-12-2020,446.7169799
1785,88,22-05-2018,151.6170165
1786,276,24-08-2018,294.0364994
1787,108,02-12-2018,216.9546201
1788,480,26-04-2018,138.3826016
1789,286,03-03-2023,257.6458182
1790,371,06-08-2018,436.3621493
1791,300,25-09-2023,308.7533399
1792,15,06-07-2021,274.9816019
1793,293,07-01-2020,363.7158888
1794,298,30-12-2018,347.6841194
1795,42,16-02-2021,302.9643069
1796,207,03-11-2022,359.7189365
1797,3,18-06-2022,60.30382602
1798,216,25-11-2024,72.58766843
1799,104,05-04-2021,410.9837488
1800,321,23-09-2020,233.4417609
1801,357,17-12-2022,417.8387078
1802,96,25-09-2020,379.5305244
1803,426,18-02-2018,313.1884769
1804,473,02-02-2022,60.75245467
1805,109,21-08-2018,347.4246839
1806,385,09-03-2017,258.1299293
1807,432,22-04-2021,65.30027755
1808,138,24-10-2020,147.8521644
1809,248,06-08-2024,30.84144623
1810,394,30-09-2017,486.6665148
1811,5,21-08-2022,66.73498464
1812,325,13-09-2021,392.4928535
1813,384,16-03-2022,298.9216116
1814,347,27-08-2017,380.8858247
1815,491,26-04-2023,74.74938293
1816,107,16-09-2024,140.67122
1817,176,18-08-2023,105.4604551
1818,222,01-12-2018,449.5857917
1819,277,09-09-2020,322.3370928
1820,381,25-07-2018,22.41991153
1821,121,05-08-2024,391.1697682
1822,377,12-03-2019,459.7800554
1823,106,07-09-2022,51.9963353
1824,218,18-04-2022,328.7831729
1825,156,14-07-2019,465.2662245
1826,111,04-08-2024,117.3684765
1827,217,26-05-2020,357.9410202
1828,126,02-08-2024,65.07355125
1829,417,23-11-2022,213.5523997
1830,169,28-03-2019,232.4284705
1831,376,12-12-2017,330.1105872
1832,47,01-03-2023,151.7665071
1833,311,15-02-2020,178.9516252
1834,315,06-07-2019,26.26752009
1835,124,16-01-2023,495.5590707
1836,71,31-12-2022,37.16595988
1837,409,30-05-2019,206.316316
1838,209,18-09-2023,371.0655759
1839,224,12-02-2017,123.9967316
1840,72,14-11-2018,284.8316314
1841,14,10-05-2022,137.5575328
1842,227,10-12-2021,225.8000237
1843,428,12-10-2019,461.6942672
1844,457,09-05-2017,380.2007289
1845,314,17-08-2018,386.5129814
1846,192,15-03-2021,248.6977217
1847,358,12-11-2018,32.5059763
1848,262,12-02-2020,279.0533755
1849,434,24-08-2021,220.2593198
1850,21,11-03-2020,228.9780205
1851,287,19-10-2020,437.700738
1852,266,26-03-2018,232.4794498
1853,83,13-09-2021,177.0388679
1854,40,26-07-2023,396.7356235
1855,439,20-06-2018,417.244658
1856,57,02-09-2024,66.57609773
1857,244,13-05-2020,127.5235896
1858,461,02-04-2024,92.33251306
1859,101,08-05-2017,348.831465
1860,452,27-06-2024,312.5057153
1861,224,29-11-2017,198.6556115
1862,456,02-08-2020,464.6575142
1863,371,10-05-2024,492.7153512
1864,362,11-04-2018,270.2463635
1865,163,07-07-2020,459.2918771
1866,249,30-08-2020,191.0645885
1867,77,23-04-2019,440.5239609
1868,184,14-07-2021,252.1861756
1869,151,02-01-2020,369.0500895
1870,275,30-04-2019,116.5550101
1871,60,22-08-2017,417.0813178
1872,186,10-01-2023,258.9352888
1873,351,05-06-2019,217.0103846
1874,138,28-04-2024,144.7091892
1875,405,06-02-2024,135.5724515
1876,391,01-05-2023,302.0538456
1877,4,30-08-2019,377.8631138
1878,47,23-10-2021,356.2609588
1879,48,20-11-2021,434.4911406
1880,12,29-08-2018,461.0439256
1881,365,20-02-2023,64.13984042
1882,154,12-04-2018,311.1678038
1883,157,27-09-2021,408.3329175
1884,2,07-12-2019,65.2549177
1885,57,15-01-2019,23.96874949
1886,369,22-08-2020,215.6502506
1887,447,03-04-2018,51.60155354
1888,458,19-08-2018,260.8785311
1889,70,31-08-2024,431.9646745
1890,319,27-03-2022,183.5272717
1891,302,03-01-2017,261.9386879
1892,303,05-05-2023,499.0024041
1893,250,03-06-2022,39.81186405
1894,210,31-08-2018,288.0103825
1895,442,30-08-2017,178.501196
1896,391,20-03-2018,412.9555496
1897,354,21-12-2019,449.8427532
1898,403,15-01-2019,189.4949451
1899,333,09-01-2017,396.5933291
1900,207,17-02-2019,285.7666707
1901,381,05-01-2019,174.5121618
1902,278,05-06-2020,407.8392594
1903,279,08-01-2017,159.1579434
1904,372,27-11-2018,472.1847271
1905,333,02-09-2018,181.1114252
1906,285,01-09-2017,274.8884521
1907,437,12-02-2019,279.6012963
1908,38,29-03-2019,479.8733514
1909,107,31-03-2018,365.2861052
1910,256,24-06-2020,415.4542707
1911,73,25-09-2018,416.3178789
1912,324,01-03-2017,125.9357145
1913,324,10-08-2020,421.928314
1914,355,20-06-2017,279.9095184
1915,467,28-05-2020,180.9828949
1916,86,29-07-2021,499.020463
1917,117,07-12-2019,320.2310698
1918,202,22-08-2017,61.94694497
1919,175,09-12-2020,28.87870149
1920,70,29-07-2024,110.2327049
1921,370,17-09-2023,80.30111456
1922,138,07-10-2023,197.7022668
1923,138,11-03-2020,348.2596919
1924,261,14-09-2022,53.50247386
1925,489,30-12-2017,150.2265371
1926,47,02-01-2018,406.4760525
1927,80,07-05-2024,106.6364711
1928,194,14-12-2023,323.9823965
1929,148,09-05-2019,111.615063
1930,174,30-09-2022,263.2171272
1931,13,18-05-2022,329.5066325
1932,111,13-05-2021,157.034408
1933,319,14-06-2019,150.4400755
1934,64,04-05-2024,190.5051038
1935,411,17-06-2019,66.2511923
1936,196,15-01-2024,224.0357098
1937,106,25-02-2023,354.2768372
1938,64,10-11-2021,167.7180924
1939,29,10-08-2022,374.7615648
1940,490,07-02-2017,273.0229289
1941,90,13-12-2016,412.4230615
1942,495,14-11-2020,69.4530438
1943,12,16-11-2024,331.7321469
1944,37,03-02-2020,224.0037585
1945,493,02-03-2023,114.1836533
1946,211,24-10-2018,314.7777658
1947,55,12-10-2023,389.5391585
1948,161,15-08-2017,265.4480035
1949,347,25-09-2020,434.1229945
1950,55,13-12-2020,52.30726351
1951,48,04-09-2023,97.74283378
1952,290,19-06-2023,275.1941944
1953,464,15-06-2021,457.9426169
1954,335,22-02-2024,433.4912273
1955,428,13-10-2020,22.72333869
1956,6,05-02-2024,78.05263157
1957,209,22-03-2022,299.4153036
1958,429,17-06-2018,481.9514655
1959,67,06-11-2021,448.5121116
1960,345,31-03-2017,280.1331458
1961,244,16-12-2018,478.9470575
1962,22,04-03-2018,459.1593791
1963,366,15-01-2017,60.87414901
1964,334,25-06-2022,464.6488661
1965,428,23-07-2017,203.0802878
1966,33,18-10-2019,57.81813775
1967,244,20-09-2021,134.0969497
1968,452,29-10-2020,106.8007389
1969,488,08-05-2021,230.5195864
1970,459,01-03-2020,113.4173781
1971,427,17-07-2017,150.3703772
1972,332,28-06-2018,272.8590431
1973,6,17-02-2020,91.41417768
1974,391,12-03-2024,185.9940753
1975,55,13-07-2020,119.2742657
1976,360,08-02-2023,383.9919315
1977,225,01-12-2020,360.6007634
1978,481,12-11-2020,70.16644093
1979,88,20-11-2022,436.1752172
1980,6,10-07-2023,329.988281
1981,245,11-01-2020,307.2025001
1982,220,12-04-2023,430.9466504
1983,77,22-09-2018,157.0787226
1984,478,23-09-2023,37.78882975
1985,207,05-05-2024,314.6896042
1986,469,14-04-2024,88.81207473
1987,98,04-01-2023,232.6878149
1988,392,14-03-2022,427.3357329
1989,398,30-11-2021,269.6286192
1990,279,30-04-2018,379.9279127
1991,400,16-12-2021,298.9041944
1992,63,21-01-2019,460.1855545
1993,402,19-05-2017,361.0644675
1994,107,10-02-2022,343.9402067
1995,207,27-05-2017,32.38528786
1996,157,06-06-2022,378.6517621
1997,480,03-05-2020,45.56904213
1998,23,06-07-2017,270.5216203
1999,465,01-04-2022,124.2188495
2000,209,22-06-2022,148.8322288
2001,260,01-04-2019,438.5252398
2002,487,27-04-2019,388.8201258
2003,434,31-01-2023,209.1577843
2004,418,02-06-2023,82.53290988
2005,6,04-08-2021,170.7973947
2006,424,19-12-2023,56.13966577
2007,389,18-06-2018,326.3011798
2008,419,05-07-2019,124.3199702
2009,282,24-02-2021,448.7198334
2010,1,15-03-2019,102.5084519
2011,392,20-12-2019,170.3249838
2012,128,17-09-2018,314.205872
2013,177,21-01-2019,321.4064183
2014,348,16-02-2023,237.1492145
2015,289,01-07-2019,348.4116833
2016,185,12-02-2020,279.0628229
2017,341,20-02-2023,227.0412522
2018,408,13-08-2023,60.36201247
2019,277,31-07-2024,59.65935158
2020,112,20-01-2023,260.2294035
2021,292,18-02-2023,262.2186228
2022,370,14-08-2022,374.5646406
2023,258,09-12-2021,91.10623892
2024,194,05-11-2021,367.1354093
2025,373,26-12-2018,214.9323463
2026,347,06-09-2017,411.2396565
2027,295,17-04-2017,313.0352139
2028,362,15-04-2022,341.9341646
2029,219,20-05-2024,75.4301231
2030,246,20-03-2018,322.7178274
2031,267,25-05-2021,348.1732909
2032,155,25-03-2021,413.8108099
2033,224,08-02-2019,205.1212688
2034,169,04-05-2021,22.81305592
2035,480,22-02-2023,402.4428385
2036,472,13-02-2020,362.8614278
2037,229,09-05-2023,257.4721331
2038,102,05-02-2024,70.97209257
2039,134,19-02-2018,132.5663095
2040,397,16-04-2024,360.764668
2041,218,13-04-2019,447.5517383
2042,260,05-12-2017,230.0166365
2043,468,05-10-2022,212.3066658
2044,233,19-06-2021,110.3803509
2045,237,16-04-2018,363.6028256
2046,356,07-02-2019,39.47764627
2047,214,27-10-2017,417.5807572
2048,82,11-01-2024,390.3377138
2049,346,22-01-2020,151.5721879
2050,321,03-06-2020,487.7915244
2051,451,22-11-2022,356.2098771
2052,171,12-09-2020,254.2948269
2053,370,18-10-2019,86.33652944
2054,95,23-10-2019,479.7464507
2055,227,04-09-2021,442.5297163
2056,354,02-12-2022,401.0307684
2057,137,21-04-2022,67.38109353
2058,117,20-04-2022,325.5143464
2059,302,08-09-2019,394.1604851
2060,161,29-03-2017,197.4383963
2061,112,06-08-2017,130.027885
2062,275,07-07-2024,189.6649795
2063,150,12-03-2020,380.3176123
2064,457,24-02-2023,472.903584
2065,385,24-02-2019,291.2726296
2066,232,02-07-2017,90.25507188
2067,19,05-10-2022,84.50928155
2068,386,17-02-2019,458.1305717
2069,90,05-01-2024,431.2333857
2070,193,15-08-2018,190.1037386
2071,286,16-04-2018,316.0412899
2072,354,19-08-2021,349.3638783
2073,224,29-10-2023,433.1313426
2074,413,01-10-2019,345.3568005
2075,1,15-07-2018,280.79042
2076,66,06-10-2018,462.0419955
2077,442,25-09-2023,75.84905559
2078,328,30-07-2023,410.3831767
2079,446,23-04-2017,355.2716742
2080,107,17-01-2020,48.22966391
2081,76,03-11-2020,162.3844743
2082,219,04-05-2024,228.3473391
2083,146,20-05-2020,215.9956311
2084,257,28-07-2024,470.8851712
2085,48,09-10-2019,164.4564384
2086,146,09-07-2017,209.6289
2087,335,20-08-2019,353.9789755
2088,393,10-10-2022,424.4710835
2089,128,19-03-2021,341.6800235
2090,279,12-04-2019,273.0046484
2091,342,20-03-2020,89.73481142
2092,253,15-04-2023,351.0000973
2093,26,22-08-2017,392.1503223
2094,300,28-07-2017,414.7277336
2095,168,02-01-2017,269.9556027
2096,47,17-04-2021,248.2241892
2097,55,18-07-2020,399.1845499
2098,320,27-08-2023,373.0959801
2099,273,16-12-2023,459.2542373
2100,240,09-09-2017,316.4416917
2101,213,09-10-2017,207.5847761
2102,187,09-12-2019,238.4834108
2103,459,14-05-2022,100.4377514
2104,21,19-08-2024,304.9267138
2105,37,27-02-2022,292.9721991
2106,389,07-09-2021,116.8171573
2107,413,16-04-2024,231.0818906
2108,429,20-04-2022,363.3493568
2109,95,19-08-2022,333.6842424
2110,280,23-07-2017,420.2892927
2111,154,29-11-2019,28.53348043
2112,9,14-11-2018,207.6091028
2113,161,27-12-2017,391.2895626
2114,108,24-09-2024,239.924036
2115,459,27-04-2019,296.3637953
2116,368,30-07-2022,341.2528949
2117,441,30-12-2016,64.608617
2118,388,19-06-2022,356.4178925
2119,276,08-09-2017,345.0274042
2120,340,02-03-2019,447.1334252
2121,476,07-03-2017,187.8709314
2122,8,21-03-2018,29.63111447
2123,300,01-07-2021,490.2754781
2124,107,07-02-2021,447.2903678
2125,483,03-08-2018,131.2587864
2126,169,10-11-2023,363.09236
2127,496,27-12-2020,50.55891519
2128,44,05-10-2018,73.09672191
2129,466,03-12-2019,81.23959342
2130,435,12-05-2022,48.09285573
2131,480,12-10-2017,295.2389383
2132,79,02-07-2023,84.22774448
2133,178,08-05-2024,107.2305009
2134,419,09-01-2020,130.1687235
2135,282,22-09-2021,177.0583787
2136,499,09-10-2023,87.55721291
2137,106,30-06-2021,124.8696497
2138,142,12-11-2018,460.7972274
2139,44,11-09-2017,57.11038863
2140,277,16-01-2018,452.198896
2141,184,25-06-2024,358.6240935
2142,347,12-04-2017,163.6201339
2143,141,11-09-2024,102.9801053
2144,102,15-06-2017,158.2070206
2145,386,04-01-2021,484.7433171
2146,78,05-06-2021,150.8641581
2147,129,20-03-2019,67.82711918
2148,14,17-11-2018,201.9438564
2149,183,03-02-2022,196.9201944
2150,124,08-05-2018,446.5094277
2151,407,22-05-2019,155.8999179
2152,281,24-01-2017,29.9819094
2153,488,05-02-2017,425.5548335
2154,291,29-05-2024,123.3366043
2155,450,10-12-2023,119.5780777
2156,431,09-02-2023,291.6229273
2157,200,24-12-2019,341.5023278
2158,29,16-12-2016,66.26488985
2159,404,24-02-2018,348.0973825
2160,278,10-01-2018,316.9178544
2161,427,30-08-2020,134.674698
2162,462,16-02-2021,414.5278744
2163,465,25-05-2018,416.8015978
2164,305,11-10-2021,434.0431993
2165,309,12-11-2022,273.1371131
2166,404,29-04-2022,240.3791792
2167,426,02-09-2019,324.0898573
2168,446,03-07-2023,251.9806969
2169,412,01-06-2023,231.60834
2170,261,29-06-2019,175.7030522
2171,317,07-12-2020,144.3722617
2172,82,10-08-2021,395.2711542
2173,427,16-08-2017,137.0640353
2174,126,23-06-2022,428.8635849
2175,181,17-03-2017,391.5606385
2176,468,05-08-2024,73.30874824
2177,335,09-12-2016,369.614161
2178,14,02-06-2017,171.4671922
2179,129,17-11-2018,353.5709092
2180,78,26-09-2020,479.0143012
2181,256,24-11-2020,451.9856058
2182,436,11-11-2023,349.4745014
2183,17,05-08-2020,81.65686254
2184,187,23-11-2023,140.3653282
2185,409,21-09-2021,373.571842
2186,447,04-08-2022,145.936159
2187,245,15-03-2021,362.4325814
2188,220,03-09-2023,474.5885113
2189,375,23-11-2018,224.1122085
2190,164,16-08-2021,53.66280896
2191,407,28-07-2023,159.5324113
2192,92,01-02-2018,43.04558045
2193,100,23-06-2022,326.3540908
2194,449,28-05-2018,278.7692075
2195,251,30-06-2018,356.9766985
2196,197,03-02-2017,169.457814
2197,476,06-06-2021,355.9773923
2198,190,09-10-2023,497.0059408
2199,147,29-07-2017,24.81964201
2200,123,01-03-2017,47.44695894
2201,275,09-11-2021,376.7657937
2202,108,20-10-2021,476.6446095
2203,484,13-04-2022,365.6839766
2204,196,06-11-2024,446.7982716
2205,282,24-02-2020,434.9797636
2206,200,16-02-2024,417.76817
2207,30,27-09-2020,45.1296414
2208,43,13-06-2021,477.5283277
2209,236,08-11-2020,232.63247
2210,212,04-01-2024,206.905153
2211,18,21-05-2023,155.3274835
2212,115,29-04-2022,225.0669721
2213,239,25-01-2024,217.3864065
2214,61,07-05-2023,28.43026322
2215,215,06-12-2021,110.7346196
2216,164,11-01-2018,313.9959815
2217,6,02-06-2019,380.8776099
2218,39,16-02-2017,234.8768664
2219,212,13-07-2017,254.207242
2220,174,12-06-2017,243.5199665
2221,94,23-05-2021,153.4584424
2222,162,16-01-2018,260.2879682
2223,355,12-02-2022,92.53264563
2224,239,22-07-2022,350.14134
2225,270,11-11-2023,258.8250157
2226,273,02-11-2023,252.45024
2227,313,20-02-2021,60.07397559
2228,44,29-09-2019,439.6552668
2229,371,10-03-2019,89.61935899
2230,297,29-12-2022,218.6167389
2231,88,05-08-2018,397.1367223
2232,142,12-03-2022,443.7039518
2233,408,08-04-2020,343.5506797
2234,336,30-08-2017,415.4936861
2235,269,13-03-2020,284.4701797
2236,171,21-07-2020,453.4666539
2237,207,08-12-2021,137.2625873
2238,336,11-12-2021,221.2528171
2239,280,26-03-2020,86.3153055
2240,107,22-04-2023,279.7618062
2241,150,07-08-2020,46.06035256
2242,305,15-11-2024,294.072242
2243,318,13-11-2018,161.330897
2244,386,04-06-2022,190.6120598
2245,433,13-03-2024,178.4820178
2246,49,28-03-2023,329.3402191
2247,160,24-03-2018,442.9389362
2248,266,23-10-2018,68.47085684
2249,59,10-04-2018,35.54678193
2250,499,16-01-2022,442.4735206
2251,116,26-04-2018,151.781343
2252,30,10-02-2017,445.1935617
2253,159,15-05-2018,497.9484593
2254,468,25-11-2018,444.2590982
2255,100,29-06-2024,115.9632646
2256,37,21-03-2020,278.4892704
2257,82,13-06-2020,408.1463513
2258,147,15-12-2021,454.2069059
2259,301,08-09-2019,101.8498197
2260,468,24-09-2019,402.4722905
2261,46,08-08-2023,404.4087913
2262,141,21-12-2021,258.2967435
2263,69,17-08-2019,286.6415498
2264,408,05-03-2021,54.71302833
2265,240,16-10-2021,21.11475712
2266,151,21-01-2024,198.6400976
2267,359,13-05-2017,216.5776282
2268,165,24-04-2018,425.9754736
2269,391,28-02-2022,59.93323955
2270,452,04-04-2018,388.753528
2271,469,19-01-2024,462.8470138
2272,361,10-06-2019,225.939906
2273,326,01-11-2022,188.4950968
2274,444,04-10-2019,116.2779443
2275,115,07-11-2017,157.8916824
2276,66,21-06-2022,248.5154383
2277,200,13-01-2019,238.3744809
2278,350,13-12-2017,246.1458943
2279,283,01-08-2018,412.1669809
2280,149,09-10-2022,309.9913227
2281,140,28-07-2019,235.0938587
2282,454,08-02-2020,199.7083989
2283,91,07-06-2020,119.2025486
2284,476,28-05-2024,61.56475076
2285,159,03-05-2024,206.3460165
2286,110,12-03-2018,90.74291287
2287,349,07-01-2023,286.7272165
2288,354,09-05-2017,497.8876938
2289,207,26-02-2017,132.6671927
2290,203,17-04-2024,190.5353625
2291,389,02-06-2019,425.5257746
2292,114,17-06-2020,452.3425902
2293,160,28-01-2021,398.6738409
2294,159,16-05-2022,290.012663
2295,22,10-07-2022,102.7394327
2296,67,17-09-2022,294.7305237
2297,85,22-01-2022,311.6475843
2298,115,08-08-2019,358.3551719
2299,381,31-03-2022,421.2954544
2300,197,26-01-2021,20.55995292
2301,336,26-05-2018,53.46968244
2302,473,18-05-2023,261.2806995
2303,341,07-03-2023,191.5986365
2304,328,12-03-2024,397.1824984
2305,206,17-12-2021,389.4384902
2306,481,19-01-2024,47.96834597
2307,197,16-03-2022,155.57604
2308,429,17-08-2021,239.8957373
2309,253,07-10-2019,176.0449971
2310,192,18-07-2017,207.9571863
2311,312,05-12-2022,198.5459423
2312,370,10-09-2018,42.99125617
2313,375,17-04-2023,37.04917142
2314,396,23-06-2018,344.2775696
2315,157,20-04-2020,470.1101018
2316,404,29-12-2019,247.5047799
2317,190,27-12-2019,467.7729396
2318,103,30-06-2024,200.7148459
2319,455,13-01-2018,265.1620647
2320,114,21-01-2018,396.0449277
2321,418,08-03-2017,62.86356286
2322,229,16-04-2017,238.9172338
2323,30,18-10-2021,64.53405516
2324,149,04-04-2022,375.5098469
2325,144,28-09-2020,423.0802517
2326,236,26-10-2021,277.2084026
2327,201,20-07-2023,190.3734258
2328,233,24-11-2019,273.8895972
2329,209,03-02-2022,233.7811456
2330,268,19-06-2019,62.01219984
2331,209,24-08-2021,453.5599451
2332,193,20-06-2017,436.8820372
2333,162,15-11-2024,463.1718008
2334,300,30-10-2020,196.0305876
2335,133,23-09-2022,191.0823664
2336,454,19-04-2017,304.8403841
2337,368,27-11-2023,200.7865754
2338,279,04-04-2021,307.1485496
2339,173,17-02-2021,281.7727121
2340,90,04-09-2022,63.50454304
2341,162,27-10-2023,210.7156248
2342,227,21-12-2017,255.7902867
2343,388,30-07-2020,78.8154621
2344,264,20-02-2024,47.06929246
2345,95,25-03-2018,53.94246011
2346,208,23-06-2018,342.3462209
2347,231,21-07-2024,236.1351942
2348,291,02-10-2017,296.6771657
2349,253,23-08-2021,483.1887596
2350,489,13-12-2023,183.3696865
2351,432,09-12-2019,341.9357535
2352,248,28-04-2020,295.589137
2353,92,25-12-2020,227.4375705
2354,398,04-05-2021,52.14177267
2355,317,07-11-2024,46.32047425
2356,29,13-08-2019,383.5874029
2357,41,30-07-2018,466.9622182
2358,306,20-09-2018,242.142223
2359,328,13-03-2024,177.9848013
2360,26,29-01-2023,427.8136098
2361,26,11-03-2021,283.1539863
2362,56,27-12-2021,194.9999846
2363,339,13-02-2022,192.1063749
2364,198,29-11-2016,476.4550663
2365,204,29-01-2021,260.7611564
2366,452,27-08-2024,259.6979186
2367,435,26-11-2017,470.8367291
2368,56,25-01-2024,22.37711373
2369,96,01-03-2023,257.8768765
2370,94,18-01-2021,250.9496654
2371,203,22-02-2023,388.8290862
2372,432,22-12-2021,325.9688147
2373,100,04-12-2022,149.2874435
2374,166,09-06-2020,213.982137
2375,444,11-10-2023,343.1426694
2376,56,14-01-2019,133.7513063
2377,133,28-04-2019,27.08268396
2378,32,21-03-2024,158.1793016
2379,274,01-09-2021,125.4445571
2380,215,28-11-2021,137.0062992
2381,167,15-05-2023,58.42760928
2382,435,08-10-2021,290.9325278
2383,405,12-07-2022,338.3415874
2384,282,10-09-2021,145.9552747
2385,325,28-05-2017,168.9149789
2386,174,20-08-2019,204.0883452
2387,229,14-10-2022,411.9507737
2388,187,12-07-2017,275.9250041
2389,387,30-11-2018,195.0675432
2390,63,09-04-2019,274.3106518
2391,188,10-07-2022,334.8726102
2392,226,01-05-2020,132.2349777
2393,104,20-12-2016,474.1301004
